review,label
realli dont know feel place wait yeah come routin oil chang & far goe havent problem oil chang easi even dont wanna realli cost effect seem anyth complex could issu got phone guy tire tri get call last week said want told theyd readi monday call today monday told didnt tire get theyr yet guy took call last week didnt bother write anyth im go write anyth either quot price per websit ask could hold could answer put hold decid hang im realli surpris coupl year ago need get wheel replac car set day & time bring would right wheel car took car 8 came back 530 pm wheel replac part got wrong one mean didnt bother get part 530 pm show didnt bother work show car 9 hour hour later door abl get right part put process broke hupcap point didnt care day thanksgiv tire get har har im sure whether lazi incompet whatev pretti much seem attitud tire kingdom,negative
possibl would even give singl star went routin oil chang expect pay advertis price $1999 plu $300 dispos charg wait hour car person store manag came rush tell problem alarm ask go inform coolant reservoir go run pressur test find problem could object mechan came equal fluster broken piec hand said go find part napa next door point manag mechan leav room leav feel anxiou confus ten minut later manag come back present bill $150 explain one high beam bulb would replac well furiou point told absolut anyth light bulb ran phone let mechan cancel bulb servic present new bill still charg useless pressur test reluctantli paid left store feel though rob file compliant ntb never set foot anoth tire kingdom paid $3095 oil chang gotta love hidden charg anoth $2999 pressur test result mechan say radiat hose old need replac gave quot $43400 replac thank -also interest review magic remov day later even though yelp claim allow busi alter remov post pretti strang ask,negative
came car inspect get ticket expir registr whoop 25 minut entir staff help spent time answer question go dmv get new registr appreci time sinc question realli didnt anyth reason except experi sale associ ann kelli recommend servic car profession pushi love guy,positive
guy serious great move charlott main place recommend 97 lincoln town car myriad problem charg low labor fee figur wrong light id brought multipl garag could never figur well buffalo tire though wasnt will pay replac part sinc worth car instead loui favorit mechan work voodoo car light work better minor adjust live car handicap end life loui best mechan ive ever deal - id ask go great custom servic well though dont mind tom - he bit curmudgeon also accommod free wi-fi bring laptop long wait,positive
came get four tire balanc bc caus vibrat staff super friendli face valu qualiti work neglig coupl reason 1 balanc tire ok problem 2 tire direct mean mount one direct four tire mount wrong direct lucki notic drove heavi rain otherwis mightv spun 3 torqu lug nut put torqu wrench nut found torqu 110ftlb that roughli 25-35 much doesnt sound like much use 5ft steel pipe undo lug luckili didnt damag wheel arent familiar car mainten might sound like nitpick caution item thing standard shop train look dont go valu safeti qualiti work im realli disappoint,negative
noth scam artist good tire repair ad air tire that reason receiv 4 5 star sure wrote review review neg ad 2 star southern highland work class profession commun sad deal review bought set 4 tire approxim 15 year ago 15000 mile tire call manufactur told defect tire went flat suggest take back purchas show took went counter said pull car around flat tire rear car tire tech manag mark put air tire took minut two tri actual locat leak happen sidewalla horizont 1/2 separ seam mark told tire tech remov tire rim girl walk work bay mark went offic tire tech call us repair bay ask us drive car low inflat tire mark came said allow repair bay told went request tire tech wait hour someon tell us statu tire saw tire bay untouch 2 truck came air tire told counter guy would back left number call statu four hour later return tire untouch spoke appear bug boss profession courteou explain would wait mark address statu 10 minut mark guy show mark said would replac tire punctur tire argu punctur case wait 5 hour get inform could determin first saw persist told come repair see punctur bay area argu unfair determin assess damag tirecontinu state punctur reiter didnt tell us first saw answer told put tire back rim manner brought told tire tech put togeth refus told go put told wasnt busi girl offic take care person busi custom wait 5 hour simpl decis defect tire could resolv start physic attack boss hold back apolog comment made girl accord happen sister boss act profession told tire tech mount tire rim explain due process would highli recommend bring car unless need air tire tech good counter peopl mark run scam especi quot price lower price pay cash deal year live commun 14 year 1 star,negative
come could give place zero star would first experi come split tire place right hous went got idiot repairman told absolut get tire replac exact moment tire would blow way home told car would flip could lose life car would 100% total get theyr told sell sell flat lie two differ thing drove home spoiler alert - didnt die still car went back coupl day later replac tire charg $300 one tire super busi week would gone liter anywher els desper anyway get tire drive home get home notic tire replac half size rest tire mean fuck sake compani call tire work dont know properli size tire joke went back chang tri charg mom call guy insid extrem rude manag dont rememb name end charg obvious tri im assum thought im femal could take advantag nice second time go coupl month ago also last time anyon know ever go took car brake check idiot repairman differ one last time told us front brake 2% back brake 4% front one replac couldnt afford get back one replac due ridicul price shithol today month told us car brake 4% went dealership work done & told back brake look soon theyr 25% 25 4 recap peopl rude disrespect incap job correctli henc put wrong size tire car place also wildli overpr idea anyon would come cant wait day place get shut dont come go anywher els liter anywher els,negative
highli incompet employe front desk came coupon card three free oil chang card say dispos fee includ paid $20 card--now realize--for noth marion guy desk tell still pay $34 oil chang sinc car use synthet oil show marion card nowher say convent synthetic--it say free oil chang talk manag bad attitud explain fals mislead advertis say read part card anoth page perfor part make sens someth highlight yellow say free term condit list item separ page coupon book highli mislead im furiou sit argu manag associ highli unprofession rude take better busi bureau consum protect agenc fals advertis avoid tire work cost especi place,negative
place joke arent help make money even sens dont slightest idea car mainten work gonna absolut unnecessari labor need get back road recent got small accid 2004 civic hit top left wheel curb bent intern inspect car told thing wrong suspect couldnt believ incid got wasnt seriou friend mechan go check turn need front left side car instead entir front suspens also overcharg part found 50% less gonna charg estim came 2400$ repair said hell end fix 500$ right part labor advic look get autocar neighborhood definit research local auto care shop definit fit local neighborhood friendli vibe,negative
stop 3pm today wednesday patient wait person run counter get one person minut man behind counter reluctantli ask need told nail tire nail bolt close sidewal knew might repair got car look said want 1 2 4 look like suppos know outcom meant said tire said yeah im gonna abl fix mani want liter word word incred rude felt uncomfort busi someon clearli hate job took busi street discount tire treat kind actual examin tire polit told would need replac problem spend good money profession busi big small tire work futur,negative
alway stuff didnt ask need brake tire tell dealership isnt take care dont go extra promot mari kay lobbi,negative
came locat close hous seem like inexperienc technician dont know never return tire mount wheel insid rim put backward care vehicl want job done right go elsewher,negative
place nightmar everytim bought warranti februari brand new tire ive bring 4 time flat time leav donut week order warranti tire got call five day later town come find dont even right tire dont know kind scheme run frustrat manag mark dealt week phone wont even show face,negative
absolut rude call ask tire quot left hold forev call back rememb guy name basic said cant give quot know budget long list go thru basic tone voic like time patienc answer question,negative
ive gone place time oil chang ive gotten set tire great servic pricey kept go back conveni locat last time went oil chang guy told liter 5 thing wrong car break new tire adjust tune & someth els cant rememb ive read review place im alway cautiou get rip hear ridicul suggest need done car call cousin manag similar car place cali speak employe desk car talk see realli need thing done tri rip employe hand phone back cousin told tri rip get oil chang break say 80% wasnt upfront answer cousin question got oil chang left decid go back coupl week later plastic part car cover whatev need cover block wind come ive put back place start come make loud scrap nois drive go liter take screw back simpl fix guy desk quot $133 see what wrong uhhhh told what wrong left took car terribl oil chang place dean martin blue diamond coupl mile road took 5 minut never charg simpl fix go place take advantag peopl rip peopl,negative
poor qualiti work done mechan idea staff friendli usual place actual continu busi locat,negative
never issu replac batteri wife got oil chang recent also flat tire patch free,positive
im write sit wait car unhappi place brought ford escap oil chang want $77 dollar synthet normal pay $45-$50 sign credit card get $30 close home went mistak #1 get call 30 min later say need new serpentin belt four new tire mine 40k mile run appar side wall rubber crack dri rot increas risk blowout ok new tire want $1000 four tire ford escap huh tell sell one brand $650 set tell oil belt tire cost $810 10am say car done 1130 tell lunch meet 1130 pick 1230 1pm got 1259 car readi someth wrong serpentin belt sent done within 30 minut 40 minut sinc arriv havent heard anyth ill miss next meet unaccept last time busi wish read review drop car,negative
must stay away place noth deceit unprofession staff came oil chang 1020 1215 still havent even move car arriv one car garag none upfront sudden car magic appear thin air pay discount oil chang stay away dont give busi 2 hour leav take somewher els contact headquart sinc common practic,negative
one word shadi bought car oil chang readi pick told car leak oil need replac valv cover gasket ive never seen oil leak garag ever driven back la day problem thought extrem weird didnt go ahead get replac soon drove onto highway car smelt like burn oil could even see burn oil leak huge puddl everywher garag ever sinc built screen system tell oil low oil car took get servic doesnt make sens 2nd time ive feel like theyll anyth rip,negative
wait half hour someon even came front desk final manag doug made appear extrem rude tire still warranti guy back said tire shouldnt patch damag doug goe back make guy patch tire anyway doug million excus everyth talk trash blame employe system use way locat run impress manag would respons refus print invoic request would skeptic 5 star review 2 peopl us tri warn us bad place realli think may new custom amaz amount bs manag spew order avoid honor warranti similar experi investig issu escal much possibl sinc author dealer certain tire also problem rude manag tell corpor offic,negative
horribl busi servic sub-par also tri take advantag custom cheat way make big charg stay away,negative
worst servic life came wednesday last week hope get oil chang noth avail day schedul appoint 7am tuesday yea week later well today tuesday 9am im still wait start vehicl oil chang told technician came yet soon get get start sure take long technician site open knew basic leav car 2+ hour would definit went somewher els ask want sign credit card say push applic face hold pen say what worth free oil chang lose yea ok id love sign sign twice -_- first last time come,negative
- wife need new tire expedit town told go discount tire get hankook tire went tire work closer - didnt hankook told sunful - cheaper better correct worst tire ever - sever steer imperfect pavement would launch new direct tire work great swap new set kumho tire charg differ cost tire basic hassl free argument delay wait second demount mount nice day find organ admit mistak make good deal realli good custom servic - bad got suck incorrect promis made tire maker follow - coupl day later got low pressur warn front end began shake badli 50 mph two broken retain band tp sensor - googl occur understand went differ tire store repair,negative
never place write hope dont get duck vortex bad choic enjoy peopl dont honor warranti sell plain bad custom servic mean go spot one day may see valu keep custom happi think long way away good luck guy,negative
got car align month ago nice move california sinc realiz car still turn left took vega month later accommod vinc help explain align littl bit power steer explain didnt tool fix would call around co-work next told bring car next day would take anoth shop get fix took car fix even rotat tire help align highli recommend place pleas treat,positive
see javier locat plug nail hole tire free quot tire car pushi profession want earn busi thank fix issu name custom servic,positive
realli bad servic stick discount tire cant ever seem get quickli even busi,negative
went get new tire short man daniel mayb came yell ill minut pick phone put said whatd ya need told need new tire said key took key said ill hour discuss tire want purchas noth promptli got key back left joke wont busi next,negative
100% scam artist stay away januari 2014 came buy new tire store manag told tension strut complet blown need chang extra $500 would destroy new tire purchas bought tire said would come back tension strut fast forward april 2014 go get tension strut ask put rack show first inform told need new tension strut store manag come back say absolut noth wrong tension strut shop told told place tire work proceed apolog inform new store manag apolog tire work pull scam got caught ask put rack show first proceed tell rubber bush ball joint suspens need replac $800 shot desert heat dri weather went explain normal live desert done tri feed yet anoth complet bull shit lie like manag inform car never desert sinc bought move huntington beach california could say point huh oh hmmm said get car rack im done,negative
go front brake replac pick car someon gone compart left wide open pick 2 day later air-con stop work took anoth independ shop inform wire cut ye cut everyth fine prior drop wire automat becom cut fray worn corros noth cut punk work want save time frustrat go somewher els place typic corpor auto repair shop hire punk cant get job somewher els look park lot so-cal mechan park person vehicl tell everyth need know place also manag who canadian tri sell everyth place isnt commun base couldnt care less 0 star could,negative
fuck place mother fucker said oil chang car use oil use oil would take hour kind bullshit,negative
possibl leav rate 0 star that would go place theyr incompet lack luster servic seem utterli clueless went tire work 9-20-2011 around 10 go small nail front tire repair also replac 1 rear tire align done work ask long would take sinc 1 pm appoint repli less hour gave cell phone number ask call done return store 2 hour later noon car readi yet ask much longer told soon sat 30 minut 25 hour time spare ask car readi cours still readi 25 hour put 1 tire that still align tell late go ask put car say ill get align done later would nice least receiv phone call say take way longer state ultim tell lower lift give car back pronto point thought servic lack luster 1 pm appoint began drive southern california tire work also awar 25 mile journey end side road flat tire one tire two flat tire didnt even take freak nail tire initi went get fix call say bought tire hour ago flat ask theyr go fix im told hell see send someon come help spare tire told manag say im pretti furiou decid want anybodi fix tire ask least go replac tire question get back buy tire protect warranti bought tire 1 hour ago took 25 hour chang 1 bloodi tire tire flat buy tire protect plan ask consid glare failur absolut infuri said forget im contest charg return tire went differ tire place get tire fix tow great job bag tire bought tire work could return addit mark tire indic moron tire work manag punctur brand new tire that right took 25 hour instal punctur brand new tire fail remov nail never complet suppos done hour new tire place went order fix tire work incompet also less expens,negative
brought wife mercuri milan daughter merced e320 new tire break job replac tire fine replac rotor merced okay turn rotor milan milan never rotor turn gave us wife notic pulsat wobbl step break never wobbl return car correct problem obvious torqu lug bolt incorrectli claim heat caus stupid charg us anoth 200 dollar new rotor around mistak vehicl cost 3000 dollar complet idiot tire work cactu dont go back live less mile away,negative
tell disorgan store lack knowledg care thing work clue run mang store alway hit miss walk tri deal employe beyond word appar one train start ceo,negative
wonder experi mani purchas 13 everyth perfect issu attempt correct great store,positive
worst experi ever 3 time last month look tortois mazuri diet time promis order us last 2 time spoken chri could care less cant bother order us chri say order place sell purina well chri doesnt tractor suppli sell purina appar cant order never problem carl gm luckili scottsdal feed care custom servic tractor suppli lost busi,negative
bought pair schmitt boot work month boot fell apart sole contact store told product trash shouldnt bought product compani sole distribut left wind crap product option right complaint,negative
first time visit store coolest place ever paint-they garden supplies- babi duck & chicks-got feed & hay hummingbird feeder cloth & boot tool list go & staff super friendli & help price great,positive
need get extra larg move box move fountain hill chandler reason conveni place get box side town call store arriv joy pleasantli told get locat size avail purchas individu price got point box quickli rung even carri help load car great help stress time joy didnt twice one day thank joy,positive
locat rent truck us dri rot tire date far back 2009 uhaul told us truck get new new truck driven hous test driveway steep day old truck rent next day 125000 tire blew half way 12 hour drive 2 tire chang took hour hourli mover expens incur underst beyond delay safeti risk pose deceit qualiti organ would caution consum busi compani,negative
look 15ft stuck applianc dolli move littl notic 15 hour exact owner locat wait 800am sunday morn paperwork hand truck dolli front key hand fast friendli effici recommend locat highli,positive
truck rent readi go pick good shape drove fine return quick easi,positive
far easiest pleasant rental experi ive date truck rent also cleanest nicest uhaul ive staff incred help flexibl move fh dont imagin requir servic would locat without hesit opportun present,positive
nick decatur locat incred help damag 4-way flat wire car trailer end request assist guy replac connector found blown fuse insid car 7am sunday smile face less 5 minut extrem unexpect thank nick smart team member choic u-haul,positive
wow peopl worst attitud planet wit rude mani custom turn today rent peopl mani time today show lot current id old id son lost new dl wasnt good enough ladi rent trailer even though rent time busi start go beyond duti polic thing go upset peopl im rent trailer present copi current id also id id verifi ident today uhaul want polic offer dictat im allow drive vehicl,negative
store manag better 1-800 uhaul made mistak manag own upif move get rare apolog made nightmar moveani move vega summer littl easier go mile way rent u-haul locat worth thank forgot manag name sorri entir staff awesom peopl vega arent predat move game,positive
worst u-haul store citi use u-haul lot know histori today went conveni rent truck tow dolli cross countri told need auto transport car wasnt recommend use tow dolli $200 question told wouldnt give tow dolli anywher still place reserv call onlin number ask custom servic true told store custom servic told wasnt true store lie order make $200 extra dollar im fed alway screw citi,negative
wow custom servic absolut amaz call get hitch wire instal christi abl help super quick knew bind need instal asap abl get appoint anoth locat today locat book would highli recommend contact uhaul ask,positive
abl schedul appoint even instal hitch sunday work began time promis instal complet took littl longer estim scan instal instruct hyundai genesi knew instal complic work seem satisfactorili complet although havent use hitch pull trailer yet wire look profession instal overal rate good want promis price estim time appoint,positive
rent 10-foot truck 31st aug walk see 3 employe eat behind desk unprofession rude sign truck told go outsid pickup truck walk young ladi eat rather larg hotdog told check mileag problem tell well milag wrong paperwork lol finish dog first rent low standard attitud reflect leadershipsham,negative
would give 0 star could move across countri previous use upack differ compani time decid go u-box uhaul cheapest boy sure get pay begin process seem easi straightforward price reserv onlin conveni opt pickup locat closest hous sent email confirm time address locat chose time came pick box told record reserv show confirm email told locat determin yet even though clearli written confirm email ok whatev send correct locat one everyth els seem go well pick 3 box load realiz may need add anoth one call spoke sabrina gener manag direct call center reserv fourth u-box quot $89 add fourth box littl know $816 freight charg associ fourth u-box inform never disclos got final bill line told well maam freight charg ship box ye awar freight charg made awar order box would garag sale left thing behind knew go run $816 extra top anoth confirm email say u-box would deliv new home later 6/10/16 day late would refund $50/day seem like pretti good guarante right schedul close hous 6/10 wouldv work perfectli except didnt u-box transit somewher oklahoma got yet anoth confirm email state box would arriv 6/13/16 immedi call uhaul get run around sabrina appar end manag uhaul ask supervisor phone number gave number call center call center final went uhaulcom find custom servic corpor offic - shock giant compani uhaul is- file custom complaint told someon would reach within 24 hour discuss one ever call forc stay hotel 2 night belong mattress pillow blanket u-box top pay extra freight charg pay hotel told $50/day guarante could longer honor ad fourth u-box wouldv someth wouldv like inform ad fourth box overal cant get horribl place bad custom servic transpar money go obvious im pay salari never back locat let alon uhaul ever,negative
crystal five star belong awesom custom servic explain everyth detail friendli best experi ive deal u haul deserv kudo thank awesom servic 7/31 1130am,positive
three tow hitch instal locat custom servic kind smile time zero issu seem like made three appoint onlin cant rememb time prompt estim complet time correct first instal honda pilot next gmc acadia denali third hitch rx450h thule hitch mount bike rack time drop suv left never found scratch dirt etc upon return never need truck rental move box etc ever come locat,positive
worst costom servic everwhen extend author credit card expect total $150 balanc 108 expect pay wait author fall manag sabrina absolut help said couldnt hard charg pend author could put promis pay note $30 fee ask call costom servic refus said call said pleas dial finish help said costom rent uhaul everi week til,negative
place complet incompet ive tri get trailer hitch instal attach bike rack three week everi time call get roll call center tri answer question idea your talk final went onlin order hitch make pay 100% front barrel alreadi money ask onlin pick day instal say someon call make appoint day one call instead receiv text email say appoint instal 700am fine saturday day pick want get 6am day get hitch instal whatev go earli get right drag bed 6am saturday drive 10 mile get wait line peopl 7am appoint open 7 that door open everyon arriv 15 min later final get cashier tell hitch appt give name look say ok 9 guy get hitch 900 earth schedul 7 show text email said oh that call center open 7 guy isnt 9 come email got sign someon sabrina mill decatur locat decatur address phone info email text plain day say 7am tell sinc ive alreadi paid there noth alreadi money ill go home come back ask im gonna leav vehicl leav vehicl drive home drove 10 mile back home sit write hour get drive 10 mile back wast ga time saturday someth easi advic schedul appoint call make transfer talk someon directli verifi appoint appar dont realli know,negative
deal woman answer call review would good seem rude phone thank pleasur deal dougla upon arriv curti return dock first class peopl first class custom servic person friendli dougla friendli knowledg job sure look next time need uhaul left truck notic mileag truck higher log technician immedi took pictur phone call offic explain discrep assur dougla would work correctli return truck curti greet return dock station handshak introduc made correct need made smile uhaul locat frequent alway vehicl need run around call differ place one stop shop,positive
took vehicl bad hitch instal job done san antonio call made appoint came get state appoint ladi goe find technician advis us step outsid greet tech look downright bother assist us look phone assum view time ye sir time huf ladi said go back insid hell us shortli sat wait area notic someon front look car fiancé walk greet anoth tech gener manag inspect hitch thank say hello folk let us tell concern fiancé climb car tech explain concern went back gm say yeah shouldnt trim heat shield vehicl without consent contact repwest insur file claim theyll take care get coupl week later claim deni statement acquir gm locat sabrina call speak didnt know next step repwest told call told call repwest runaround ask number corpor talk didnt know ask need speak someon higher didnt know said she never dealt deni claim didnt know told well today day shell learn said recommend kind crappi gener manag there alway custom servic process hierarchi dont know doesnt cut word advic never ever hitch instal uhaul mess everyth avoid fix worst experi life deal insur compani 2 month straight,negative
guy check uhaul aw never come back recommend anyon uhaul big name brand horribl experi start park lot disorgan cluster vehicl arent sign tell go upon arriv figur kept drive assum go right way first guy met didnt greet say anyth stood uhaul approach still say word hold hand reach bag paperwork take key hand open uhaul door say hello say hello head away vehicl huf puf ask problem truck repli good except couldnt get light stay insid truck moment would think child began scold tell didnt right dont know lot oper uhaul light said ohhh ok thank youand continu degrad scold huf puf shake head ask even refil uhaul short ga show 7/11 fuel receipt explain fill accord level shown keychain still 20 min left truck big deal id go back fill ask much would fill ask even fill drive point got aggrav answer question littl bit attitud mid sentenc eye contact-head still van yell go insid im walk yell im go wrong way kept walk get far away quickli possibl go blow idea insid sure hell didnt deserv hostil reliev young ladi insid pleasant explain fill wasnt far gaug need told worri remain ga sent way took littl bit get frustrat guy felt unnecessari move alreadi frustrat enough get hot vega your work time life your miser us favor quit,negative
call uhaul find bed cover close could store box spring storag person phone great sent father pick brought home open packag closer call store explain bring sometim thing mess manufactur sent dad back fault didnt bring receipt custom servic horribl custom servic person said say seal doesnt mean realli wtf mean say closur realli doesnt mean make sens father left store brought back mattress cover livid dont believ tell packag say come need pack need go anoth store know,negative
uhaul big name carri use product said multipl time care littl custom add charg scam drop trialer design locat per agreement found manag tri charg doesnt know trailer alreadi yard dealt confus phone supposedli resolv week later tri hit credit card sudden everyon amnesia use pensk budget spent 10 thousand rental compani year experi uhaul worst lousi custom forev,negative
oh realli u-haul guy charg money bank everyday two week alreadi hard make money call ladi said couldnt help couldnt would help itterr terribl peopl consid well start busi,negative
terribl custom servic told phone come get truck inspect get said make appoint ask inspect hitch man liter drove said need ball tri sell make sure right one employe yell bad experi better go els uhaul less ghetto,negative
start tri drive lot 2 men jump front truck ask need help servic rep definit clue custom servic top woman dont treat like idiot definit wont use locat,negative
recent move lv car manag find good furnitur deal mani abl deliver- yelp advis us tri uhaul call around 1245 reserv 10 truck 130 quot $20/day 69-cent per mile local rate gave card phone reserv readi went borrow total 3 hour 25 mile damag pick furnitur two place henderson drop home ad fuel prior return werent strict it- receiv 7/8th tank refil 6/8 7/8th guy origin brought said there charg back said hed take care whip receipt turn vehicl easi rent total came $52 chang bad id rather find friend pick truck next time- drive truck easier expect stress dont know peopl drive snail pace across countri,negative
came box im sure order truck anyth order box onlin select locat pick order 1 2 -- got 330 hadnt set box asid say order payment went found odd-- recov quickli pick box got help store clean- polit good experi box excel qualiti price best ive seen search,positive
uhaul place clean part organ walk entranc merchandis box move suppli organ lay stuff howev counter/regist area behind suppli suppli block counter area dont necessarili see counter/employe walk door walk past boxes/suppli process paperwork/pay fairli quick easi went outsid get truck ga tank empti wasnt piss annoy didnt match paperwork left empti wait 10 min go fill guy get back look 1/4 full like freakin hell go back insid let know match paperwork question ask fill said 1/4 tank minimum fill said real move stuff around town suppos keep fill 1/4 tank sinc know dont reimburse/g credit back custom amount given us apolog simpli said 1/4 fill luckili pick someth walmart big car that need uhaul didnt use much ga mileag still ridicul #2 origin plan pick uhaul pickup truck closest walmart item drop locat closest hous make 1 way trip tell drop back locat pick fyi clearli say main page websit quot u-haul 15000 locat across us canada youll abl pick equip close origin drop close destin show asterick note stipul say town move anyth restrict type fight want 1/2 mileag 59 cent per mile reimburs,negative
mover screw last minut call u-haul 730 friday night abl rent 17-ft truck immedi marshal help friendli fact return truck next day rememb said hope move went well price standard truck rental conveni final receipt e-mail ill definit go location/compani need rent truck,positive
ive guy believ move within town know return truck go guy twice rent 14 day later went back 10 truck move g/f thing stuff go california know got thing box simpli get home could room pack rest thing live 1 bedroom apart incred retrospect near sahara palac station mani thing could 24/7 within walk oh took utopia grant mere 2 week later reserv onlin simpl pick size pick locat pick pick destin within outsid town $20/ day truck minivan within town move put credit card info pay pick rental town calcul 4 day fact way think daili within town bam amount quot brought printout case put card away go go pick truck harsh remind sahara lot auto dealership empti lot realtor signag weed grow crack cement empti store remain vacant chili g/f saw flava flav build day ago level lot full rubbl rebar red robin habib funni nation place close replac smaller ethnic busi turn becom larger surviv til market goe back support smaller local busi still better strip mall ive seen vacant vega longer past 4 year vega still boom pull lot group guy stand around whistl tri get attent day labor u-haul bring best *sarcasm* sinc want pick truck open get full day worth 700am im wait bit set insid there alreadi u-haul guy garag part walk around front lot notic front door chart guy name rate mostli around $15/ hour guy stand across street abandon auto dealership think cool least regist appear legal paid cover u-haul us suppos next time went saw employe walk across street distribut look paycheck stub someth paper work insid peopl friendli enough time morn hold back sore muscl insomnia cranki never understand box u-haul public storag there anoth review sell went around origin look auto zone score oil box made major haul huge aqua color recycl bin lee discount liquor anoth review use plastic crate side step get box least respect put back truck park front running* let pre inspect import point everi dent let put x sticker theyll blame damag return truck check front peopl run thing tire well top corner attempt drive thru cool put sticker everi littl thing your get pretti quick *so get home take key ignit groggi buzz spent day tri load 110 degre heat slept rest day wait g/f get home could sit back truck watch load couldnt move truck batteri dead light day attend put light didnt tell didnt know think turn sit open park space next truck hold answer kind stupid question passersbi g/f get home jump #fml check light get load destin,positive
$1995 + mileag deposit requir local move that told phone gave credit card # reserv truck howev show saturday morn get truck entir differ stori 1st want charg $75 deposit credit card said $100 cash deposit & leav car $500 deposit/no car wtf walk without spend dime felt much chang supris buyer bewar,negative
like custom servic doesnt mean thing anyon anymor day call get littl inform car way dealership financ - disgust man phone short rude nasti tone like excus inquir wont consid place recommend anyon theyll treat custom like phone know theyr treat person sale think dont wast time,negative
look inhous financ car lot happend run across erik add fb went go look lucki foumd car budget made tje process simpl thank erik,positive
awesom experi use car outlet great custom servic friendli definit recommend other purchas credit check need car right away walk drove lot satisfi,positive
car lot big joke purchas truck june 2017 drove 4 day understood sold car lot knew sold lemon 3rd 4th day air condition compressor went hose need replac remind put 150000 refus help said go get fix bring bill point could afford pay thatand pay car note give call print car suppos diagnos pep boy hoax eric salesmenh full shit pick car tow shopthey refus give money backar tri work kind way see court lemon law rip rememb printout bullshit printout,negative
need help buy reliabl car go see kevin john erick use car outlet guy busi long time help almost anyon credit check simpl term afford use car need start start assist son need car credit littl drove nissa versa great condit low payment short term highli recommend,positive
best car buy experi ever look cheap reliabl car spot said credit check mean saw ad craigslist went look around lot found clean g20 told situat work get deal pressur upfront payment monthli payment would work best part whole process took hour half insur compani took long alway return locat well refer peopl place like thank guy use car outlet,positive
great guy work first time 830am saturday easi experi drove right got set got oil chang tire rotat took 45 minut guy friendli work quickli - even fix dent hubcap without ask would definit recommend locat theyr profession welcom typic greaser charm mean endear way coupon websit save $10,positive
nice speedi oil chang friendli peopl work stock air filter need get replac elsewher littl expens think im use super discount place,positive
great servic quick technician friendli explain everyth includ charg addit work ill back 3000 mile,positive
folk solid group knew busi got job done quickli profession knew car need top everyth adjust tire etc went beyond quick would certainli go back,positive
fast effici great job use foursquar check-in get $5 convent oil chang recommend guy,positive
guy great went beyond chang oil super quickli fix lose hose caus ga fume leak cabin gave advic deal frozen wiper sprayer clean remain nest anim built even put new licens plate come dmv top notch servic,positive
adulthood respons brought lifestyl constant oil chang mayb still car 90 want make sure beater car run well possibl yeah latter ive recent found oil chang locat trust valvolin instant oil chang univers avenu madison confus mani locat one ive use friendli staff spot knowledg direct staff friendli cours cant rememb guy name steve mayb he time ive gone tell car need go without plu arent shi discount - bring receipt back write review check foursquar - easi way make visit afford oh go regularli sometim give 15% discount card use next visit hour actual somewhat conveni - open 6pm monday thru friday plu saturday sunday hour bonu think got 545 one night wait 15 minut get littl offici close still spent time servic vehicl pleasant usual profession that youll get,positive
got chrome delet done jeep grand cheroke qualiti work good howev qualiti custom servic sheet complet garbag guy yell curs ask revis quot team couldnt remov door handl vehicl delet chrome instead tri sale tint taillight got upset told thought taillight tint $150 expens rather door handl remov origin $700 quot told come pick s*** sheet complet nightmar work would never recommend anyon visit warrior wrap front offic staff good deal sheet make final decis charg custom unaccept work,negative
van wrap great job graphic done one day ask give 3 day complet job got call van readi day earli happi result,positive
could happier servic product prompt schedul servic staff phone call super help answer question guy came measur wall vehicl profession quickli proof approv made chang within time back busi instal sent two instal make job fast amaz job two huge wall cover insid busi two larg banner instal vehicl highli recommend,positive
sheet awesom get logo made wrap shuttl came get instal guy great highli recommend wrap need,positive
drive work morn work truck cut everyon last minut 15 tropicana good look truck asshol driver would never give person like busi,negative
amaz great job process quick alicia made sure thing move along listen look made realiti im happi wrap thank everyon,positive
want partial hood wrap done custom jeep buddi dan deviou design refer warrior wrap didnt want experi anyon jeep alicia sale answer question extrem satisfi result would recommend warrior wrap friend famili great servic / incred work thank,positive
warrior wrap top notch busi amaz work fast manner anoth compani make promis could keep warrior wrap save day let start servic front desk staff polit answer phone smile could hear everyth could assist phone walk back park lot greet instal realli knew stuff great recommend reason price car want front lip side mirror spoiler wrap black expect long turn around time howev abl get car servic day anymor great stuff start finish warrior wrap save day decid get side stripe tire done first call,positive
use warrior wrap repeatedli alway great job equip extrem proficienttim detail would highli recommend warrior wrap call ask corey come take care alway get job done right first time knowledg work profession detail orient job wrap turn great wouldnt go anywher els nice work corey much appreci,positive
guy expert show friendli help profession get project done time done right thank a+ job,positive
place go want good wrap decal vanstruckscarswork truck camper anyth wantthey handl anyth put theyr profession extrem profession job will go extra mile make sure your happi didnt hassl problem everyth simplifi verifi work done time take job quick consid time frame day one small problem want chang someth knew go cost problem took care chang way like itand everyth came awsom peopl come want anyth done guarante wont leav unhappi highli recommend place anyon want kind work done busi person deal matter handl bring work vehicl back taken care definit earn trust businessamaz carpet tile clean,positive
vw cc wrap dec 15 great experi new look get peopl stop time ask car got done would recommend warrior wrap 100% love new look,positive
absolut love sarah custom servic superb goe beyond begin end make sure your satisfi go warrior wrap long time she alway great cant leav perci design amaz check,positive
aw custom servic call telephon inquir coupl job took inform need said someon femal would get back never receiv call went person follow day someon took measur said offic manag would touch never girlfriend want entir 4runner wrap similar experi feel way warn never got back thought would better experi seem dont need want anymor busi,negative
